stage	name	category	piece	tasks	fixed_ns	compute_ns	dram_bytes_per_task	no_producer_dram_bytes_per_task	dram_rate_cap_gbps	inflight_bytes_per_task
59	serving.s59	fused_attention	27	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	28	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	29	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	30	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	31	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
59	serving.s59	fused_attention	32	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	33	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	34	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	35	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	36	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	37	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	38	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	39	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	40	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
59	serving.s59	fused_attention	41	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	42	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	43	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	44	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	45	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	46	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	47	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	48	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	49	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
59	serving.s59	fused_attention	50	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	51	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	52	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	53	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	54	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	55	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	56	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	57	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	58	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
59	serving.s59	fused_attention	59	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	60	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	61	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	62	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	63	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	64	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	65	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	66	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
59	serving.s59	fused_attention	67	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
59	serving.s59	fused_attention	68	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	69	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	70	1	622.0237204	0	0	0	981.58292300000005	16
59	serving.s59	fused_attention	71	1	622.0237204	0	0	0	981.58292300000005	16
60	serving.s60	attention_merge	0	8	1836.2836440000001	986.08695644159991	0	0	0	16
61	serving.s61	gemm	0	64	3335.3398889999999	6244.1563917670401	131072	131072	20.991146245603211	57344
62	serving.s62	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
63	serving.s63	swiglu_gemm	0	128	4161.6971670000003	16384.414548493369	524288	524288	31.99919035545954	65536
64	serving.s64	gemm	0	64	3335.3398889999999	24976.62556706816	524288	524288	20.991146245603211	57344
65	serving.s65	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
66	serving.s66	gemm	0	96	2802.4777519999998	10772.36962888704	131072	131072	12.167425043466677	61440
67	serving.s67	fused_attention	0	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	1	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	2	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	3	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	4	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
67	serving.s67	fused_attention	5	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	6	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	7	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	8	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	9	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	10	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	11	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	12	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	13	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
67	serving.s67	fused_attention	14	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	15	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	16	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	17	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	18	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	19	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	20	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	21	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	22	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
67	serving.s67	fused_attention	23	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	24	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	25	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	26	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	27	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	28	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	29	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	30	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	31	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
67	serving.s67	fused_attention	32	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	33	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	34	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	35	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	36	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	37	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	38	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	39	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	40	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
67	serving.s67	fused_attention	41	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	42	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	43	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	44	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	45	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	46	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	47	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	48	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	49	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
67	serving.s67	fused_attention	50	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	51	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	52	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	53	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	54	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	55	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	56	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	57	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	58	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
67	serving.s67	fused_attention	59	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	60	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	61	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	62	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	63	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	64	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	65	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	66	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
67	serving.s67	fused_attention	67	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
67	serving.s67	fused_attention	68	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	69	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	70	1	622.0237204	0	0	0	981.58292300000005	16
67	serving.s67	fused_attention	71	1	622.0237204	0	0	0	981.58292300000005	16
68	serving.s68	attention_merge	0	8	1836.2836440000001	986.08695644159991	0	0	0	16
69	serving.s69	gemm	0	64	3335.3398889999999	6244.1563917670401	131072	131072	20.991146245603211	57344
70	serving.s70	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
71	serving.s71	swiglu_gemm	0	128	4161.6971670000003	16384.414548493369	524288	524288	31.99919035545954	65536
72	serving.s72	gemm	0	64	3335.3398889999999	24976.62556706816	524288	524288	20.991146245603211	57344
73	serving.s73	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
74	serving.s74	gemm	0	96	2802.4777519999998	10772.36962888704	131072	131072	12.167425043466677	61440
75	serving.s75	fused_attention	0	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	1	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	2	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	3	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	4	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
75	serving.s75	fused_attention	5	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	6	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	7	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	8	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	9	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	10	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	11	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	12	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	13	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
75	serving.s75	fused_attention	14	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	15	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	16	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	17	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	18	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	19	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	20	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	21	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	22	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
75	serving.s75	fused_attention	23	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	24	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	25	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	26	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	27	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	28	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	29	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	30	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	31	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
75	serving.s75	fused_attention	32	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	33	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	34	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	35	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	36	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	37	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	38	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	39	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	40	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
75	serving.s75	fused_attention	41	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	42	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	43	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	44	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	45	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	46	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	47	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	48	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	49	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
75	serving.s75	fused_attention	50	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	51	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	52	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	53	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	54	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	55	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	56	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	57	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	58	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
75	serving.s75	fused_attention	59	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	60	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	61	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	62	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	63	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	64	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	65	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	66	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
75	serving.s75	fused_attention	67	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
75	serving.s75	fused_attention	68	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	69	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	70	1	622.0237204	0	0	0	981.58292300000005	16
75	serving.s75	fused_attention	71	1	622.0237204	0	0	0	981.58292300000005	16
76	serving.s76	attention_merge	0	8	1836.2836440000001	986.08695644159991	0	0	0	16
77	serving.s77	gemm	0	64	3335.3398889999999	6244.1563917670401	131072	131072	20.991146245603211	57344
78	serving.s78	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
79	serving.s79	swiglu_gemm	0	128	4161.6971670000003	16384.414548493369	524288	524288	31.99919035545954	65536
80	serving.s80	gemm	0	64	3335.3398889999999	24976.62556706816	524288	524288	20.991146245603211	57344
81	serving.s81	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
82	serving.s82	gemm	0	96	2802.4777519999998	10772.36962888704	131072	131072	12.167425043466677	61440
83	serving.s83	fused_attention	0	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	1	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	2	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	3	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	4	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
83	serving.s83	fused_attention	5	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	6	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	7	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	8	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	9	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	10	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	11	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	12	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	13	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
83	serving.s83	fused_attention	14	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	15	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	16	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	17	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	18	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	19	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	20	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	21	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	22	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
83	serving.s83	fused_attention	23	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	24	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	25	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	26	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	27	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	28	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	29	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	30	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	31	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
83	serving.s83	fused_attention	32	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	33	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	34	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	35	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	36	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	37	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	38	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	39	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	40	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
83	serving.s83	fused_attention	41	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	42	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	43	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	44	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	45	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	46	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	47	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	48	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	49	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
83	serving.s83	fused_attention	50	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	51	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	52	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	53	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	54	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	55	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	56	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	57	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	58	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
83	serving.s83	fused_attention	59	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	60	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	61	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	62	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	63	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	64	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	65	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	66	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
83	serving.s83	fused_attention	67	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
83	serving.s83	fused_attention	68	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	69	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	70	1	622.0237204	0	0	0	981.58292300000005	16
83	serving.s83	fused_attention	71	1	622.0237204	0	0	0	981.58292300000005	16
84	serving.s84	attention_merge	0	8	1836.2836440000001	986.08695644159991	0	0	0	16
85	serving.s85	gemm	0	64	3335.3398889999999	6244.1563917670401	131072	131072	20.991146245603211	57344
86	serving.s86	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
87	serving.s87	swiglu_gemm	0	128	4161.6971670000003	16384.414548493369	524288	524288	31.99919035545954	65536
88	serving.s88	gemm	0	64	3335.3398889999999	24976.62556706816	524288	524288	20.991146245603211	57344
89	serving.s89	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
90	serving.s90	gemm	0	96	2802.4777519999998	10772.36962888704	131072	131072	12.167425043466677	61440
91	serving.s91	fused_attention	0	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	1	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	2	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
